"ID","CSys ID","X","Y","Z","2..Simcenter NASTRAN Case 1, 3..T2 Translation"
2124,0,0.0086409,0.284,-0.007166,0.
2125,0,0.0126228,0.284,-0.007929,0.
2126,0,0.0166441,0.284,-0.008442,0.
2127,0,0.021,0.284,-0.008771,0.
2128,0,0.0247364,0.284,-0.008981,0.
2129,0,0.0287901,0.284,-0.009022,0.
2130,0,0.0328446,0.284,-0.008929,0.
2131,0,0.0368969,0.284,-0.008769,0.
2132,0,0.0409435,0.284,-0.008519,0.
2133,0,0.0449854,0.284,-0.008197,0.
2134,0,0.049024,0.284,-0.007829,0.
2135,0,0.0530568,0.284,-0.007403,0.
2136,0,0.0570838,0.284,-0.006922,0.
2137,0,0.0611058,0.284,-0.006397,0.
2138,0,0.0651233,0.284,-0.005838,0.
2139,0,0.0691371,0.284,-0.005254,0.
2140,0,0.0731465,0.284,-0.004646,0.
2141,0,0.077149,0.284,-0.003996,0.
2142,0,0.0811451,0.284,-0.003307,0.
2143,0,0.0851351,0.284,-0.002582,0.
2144,0,0.0891197,0.284,-0.001827,0.
2145,0,0.0047742,0.288,-0.006005,0.
2146,0,0.008646,0.288,-0.007166,0.
2147,0,0.0126278,0.288,-0.007929,0.
2148,0,0.0166491,0.288,-0.008442,0.
2149,0,0.021,0.288,-0.008771,0.
2150,0,0.0247415,0.288,-0.008981,0.
2151,0,0.0287951,0.288,-0.009021,0.
2152,0,0.0328497,0.288,-0.008929,0.
2153,0,0.036902,0.288,-0.008769,0.
2154,0,0.0409486,0.288,-0.008519,0.
2155,0,0.0449905,0.288,-0.008197,0.
2156,0,0.0490291,0.288,-0.007829,0.
2157,0,0.0530618,0.288,-0.007403,0.
2158,0,0.0570889,0.288,-0.006922,0.
2159,0,0.0611108,0.288,-0.006397,0.
2160,0,0.0651284,0.288,-0.005838,0.
2161,0,0.0691422,0.288,-0.005254,0.
2162,0,0.0731516,0.288,-0.004646,0.
2163,0,0.0771541,0.288,-0.003996,0.
2164,0,0.0811501,0.288,-0.003307,0.
2165,0,0.0851402,0.288,-0.002582,0.
2166,0,0.0891248,0.288,-0.001827,0.
2167,0,0.0047793,0.292,-0.006005,0.
2168,0,0.0086511,0.292,-0.007166,0.
2169,0,0.0126329,0.292,-0.007929,0.
2170,0,0.0166542,0.292,-0.008442,0.
2171,0,0.021,0.292,-0.008771,0.
2172,0,0.0247466,0.292,-0.008981,0.
2173,0,0.0288002,0.292,-0.009021,0.
2174,0,0.0328547,0.292,-0.008929,0.
2175,0,0.0369071,0.292,-0.008769,0.
2176,0,0.0409537,0.292,-0.008519,0.
2177,0,0.0449956,0.292,-0.008197,0.
2178,0,0.0490341,0.292,-0.007829,0.
2179,0,0.0530669,0.292,-0.007403,0.
2180,0,0.0570939,0.292,-0.006922,0.
2181,0,0.0611159,0.292,-0.006397,0.
2182,0,0.0651334,0.292,-0.005838,0.
2183,0,0.0691472,0.292,-0.005254,0.
2184,0,0.0731566,0.292,-0.004646,0.
2185,0,0.0771592,0.292,-0.003996,0.
2186,0,0.0811552,0.292,-0.003306,0.
2187,0,0.0851453,0.292,-0.002582,0.
2188,0,0.0891299,0.292,-0.001827,0.
2189,0,0.0047843,0.296,-0.006005,0.
2190,0,0.0086562,0.296,-0.007166,0.
2191,0,0.012638,0.296,-0.007929,0.
2192,0,0.0166593,0.296,-0.008442,0.
2193,0,0.021,0.296,-0.008771,0.
2194,0,0.0247516,0.296,-0.008981,0.
2195,0,0.0288053,0.296,-0.009021,0.
2196,0,0.0328598,0.296,-0.008929,0.
2197,0,0.0369122,0.296,-0.008768,0.
2198,0,0.0409587,0.296,-0.008519,0.
2199,0,0.0450006,0.296,-0.008196,0.
2200,0,0.0490392,0.296,-0.007829,0.
2201,0,0.053072,0.296,-0.007403,0.
2202,0,0.057099,0.296,-0.006922,0.
2203,0,0.061121,0.296,-0.006397,0.
2204,0,0.0651385,0.296,-0.005838,0.
2205,0,0.0691523,0.296,-0.005254,0.
2206,0,0.0731617,0.296,-0.004646,0.
2207,0,0.0771642,0.296,-0.003996,0.
2208,0,0.0811603,0.296,-0.003306,0.
2209,0,0.0851503,0.296,-0.002582,0.
2210,0,0.0891349,0.296,-0.001827,0.
2211,0,0.066,0.,0.0058402,0.
2214,0,0.0047894,0.3,-0.006005,0.
2215,0,0.0086612,0.3,-0.007166,0.
2216,0,0.012643,0.3,-0.007929,0.
2217,0,0.0166644,0.3,-0.008442,0.
2218,0,0.021,0.3,-0.008771,0.
2219,0,0.0247567,0.3,-0.008981,0.
2220,0,0.0288103,0.3,-0.009021,0.
2221,0,0.0328649,0.3,-0.008929,0.
2222,0,0.0369172,0.3,-0.008768,0.
2223,0,0.0409638,0.3,-0.008519,0.
2224,0,0.0450057,0.3,-0.008196,0.
2225,0,0.0490443,0.3,-0.007829,0.
2226,0,0.0530771,0.3,-0.007403,0.
2227,0,0.0571041,0.3,-0.006922,0.
2228,0,0.061126,0.3,-0.006397,0.
2229,0,0.0651436,0.3,-0.005838,0.
2230,0,0.0691574,0.3,-0.005254,0.
2231,0,0.0731668,0.3,-0.004646,0.
2232,0,0.0771693,0.3,-0.003996,0.
2233,0,0.0811653,0.3,-0.003306,0.
2234,0,0.0851554,0.3,-0.002582,0.
2235,0,0.08914,0.3,-0.001827,0.
2236,0,0.0047945,0.304,-0.006005,0.
2237,0,0.0086663,0.304,-0.007166,0.
2238,0,0.0126481,0.304,-0.007929,0.
2239,0,0.0166694,0.304,-0.008442,0.
2240,0,0.021,0.304,-0.008771,0.
2241,0,0.0247618,0.304,-0.008981,0.
2242,0,0.0288154,0.304,-0.009021,0.
2243,0,0.0328699,0.304,-0.008929,0.
2244,0,0.0369223,0.304,-0.008768,0.
2245,0,0.0409689,0.304,-0.008519,0.
2246,0,0.0450108,0.304,-0.008196,0.
2247,0,0.0490493,0.304,-0.007829,0.
2248,0,0.0530821,0.304,-0.007403,0.
2249,0,0.0571092,0.304,-0.006922,0.
2250,0,0.0611311,0.304,-0.006397,0.
2251,0,0.0651487,0.304,-0.005837,0.
2252,0,0.0691624,0.304,-0.005254,0.
2253,0,0.0731718,0.304,-0.004646,0.
2254,0,0.0771744,0.304,-0.003996,0.
2255,0,0.0811704,0.304,-0.003306,0.
2256,0,0.0851605,0.304,-0.002582,0.
2257,0,0.0891451,0.304,-0.001827,0.
2258,0,0.0047995,0.308,-0.006005,0.
2259,0,0.0086714,0.308,-0.007165,0.
2260,0,0.0126532,0.308,-0.007928,0.
2261,0,0.0166745,0.308,-0.008442,0.
2262,0,0.021,0.308,-0.008771,0.
2263,0,0.0247668,0.308,-0.008981,0.
2264,0,0.0288205,0.308,-0.009021,0.
2265,0,0.032875,0.308,-0.008929,0.
2266,0,0.0369274,0.308,-0.008768,0.
2267,0,0.0409739,0.308,-0.008519,0.
2268,0,0.0450158,0.308,-0.008196,0.
2269,0,0.0490544,0.308,-0.007829,0.
2270,0,0.0530872,0.308,-0.007403,0.
2271,0,0.0571142,0.308,-0.006922,0.
2272,0,0.0611362,0.308,-0.006397,0.
2273,0,0.0651537,0.308,-0.005837,0.
2274,0,0.0691675,0.308,-0.005254,0.
2275,0,0.0731769,0.308,-0.004646,0.
2276,0,0.0771794,0.308,-0.003996,0.
2277,0,0.0811755,0.308,-0.003306,0.
2278,0,0.0851655,0.308,-0.002582,0.
2279,0,0.0891502,0.308,-0.001827,0.
2280,0,0.0048046,0.312,-0.006005,0.
2281,0,0.0086764,0.312,-0.007165,0.
2282,0,0.0126582,0.312,-0.007928,0.
2283,0,0.0166796,0.312,-0.008442,0.
2284,0,0.021,0.312,-0.008771,0.
2285,0,0.0247719,0.312,-0.008981,0.
2286,0,0.0288255,0.312,-0.009021,0.
2287,0,0.0328801,0.312,-0.008929,0.
2288,0,0.0369324,0.312,-0.008768,0.
2289,0,0.040979,0.312,-0.008519,0.
2290,0,0.0450209,0.312,-0.008196,0.
2291,0,0.0490595,0.312,-0.007829,0.
2292,0,0.0530923,0.312,-0.007403,0.
2293,0,0.0571193,0.312,-0.006922,0.
2294,0,0.0611413,0.312,-0.006397,0.
2295,0,0.0651588,0.312,-0.005837,0.
2296,0,0.0691726,0.312,-0.005254,0.
2297,0,0.073182,0.312,-0.004646,0.
2298,0,0.0771845,0.312,-0.003996,0.
2299,0,0.0811805,0.312,-0.003306,0.
2300,0,0.0851706,0.312,-0.002582,0.
2301,0,0.0891552,0.312,-0.001827,0.
2302,0,0.0048097,0.316,-0.006005,0.
2303,0,0.0086815,0.316,-0.007165,0.
2304,0,0.0126633,0.316,-0.007928,0.
2305,0,0.0166846,0.316,-0.008442,0.
2306,0,0.021,0.316,-0.008771,0.
2307,0,0.024777,0.316,-0.008981,0.
2308,0,0.0288306,0.316,-0.009021,0.
2309,0,0.0328852,0.316,-0.008929,0.
2310,0,0.0369375,0.316,-0.008768,0.
2311,0,0.0409841,0.316,-0.008519,0.
2312,0,0.045026,0.316,-0.008196,0.
2313,0,0.0490646,0.316,-0.007829,0.
2314,0,0.0530973,0.316,-0.007403,0.
2315,0,0.0571244,0.316,-0.006922,0.
2316,0,0.0611463,0.316,-0.006397,0.
2317,0,0.0651639,0.316,-0.005837,0.
2318,0,0.0691776,0.316,-0.005254,0.
2319,0,0.0731871,0.316,-0.004646,0.
2320,0,0.0771896,0.316,-0.003995,0.
2321,0,0.0811856,0.316,-0.003306,0.
2322,0,0.0851757,0.316,-0.002582,0.
2323,0,0.0891603,0.316,-0.001827,0.
2324,0,0.0048147,0.32,-0.006005,0.
2325,0,0.0086866,0.32,-0.007165,0.
2326,0,0.0126684,0.32,-0.007928,0.
2327,0,0.0166897,0.32,-0.008442,0.
2328,0,0.021,0.32,-0.008771,0.
2329,0,0.024782,0.32,-0.008981,0.
2330,0,0.0288357,0.32,-0.009021,0.
2331,0,0.0328902,0.32,-0.008929,0.
2332,0,0.0369426,0.32,-0.008768,0.
2333,0,0.0409892,0.32,-0.008519,0.
2334,0,0.045031,0.32,-0.008196,0.
2335,0,0.0490696,0.32,-0.007829,0.
2336,0,0.0531024,0.32,-0.007403,0.
2337,0,0.0571294,0.32,-0.006922,0.
2338,0,0.0611514,0.32,-0.006397,0.
2339,0,0.0651689,0.32,-0.005837,0.
2340,0,0.0691827,0.32,-0.005254,0.
2341,0,0.0731921,0.32,-0.004646,0.
2342,0,0.0771947,0.32,-0.003995,0.
2343,0,0.0811907,0.32,-0.003306,0.
2344,0,0.0851807,0.32,-0.002582,0.
2345,0,0.0891654,0.32,-0.001827,0.
2346,0,0.0048198,0.324,-0.006005,0.
2347,0,0.0086916,0.324,-0.007165,0.
2348,0,0.0126735,0.324,-0.007928,0.
2349,0,0.0166948,0.324,-0.008442,0.
2350,0,0.021,0.324,-0.008771,0.
2351,0,0.0247871,0.324,-0.008981,0.
2352,0,0.0288408,0.324,-0.009021,0.
2353,0,0.0328953,0.324,-0.008929,0.
2354,0,0.0369476,0.324,-0.008768,0.
2355,0,0.0409942,0.324,-0.008519,0.
2356,0,0.0450361,0.324,-0.008196,0.
2357,0,0.0490747,0.324,-0.007829,0.
2358,0,0.0531075,0.324,-0.007403,0.
2359,0,0.0571345,0.324,-0.006922,0.
2360,0,0.0611565,0.324,-0.006397,0.
2361,0,0.065174,0.324,-0.005837,0.
2362,0,0.0691878,0.324,-0.005254,0.
2363,0,0.0731972,0.324,-0.004646,0.
2364,0,0.0771997,0.324,-0.003995,0.
2365,0,0.0811958,0.324,-0.003306,0.
2366,0,0.0851858,0.324,-0.002582,0.
2367,0,0.0891704,0.324,-0.001827,0.
2368,0,0.0048249,0.328,-0.006005,0.
2369,0,0.0086967,0.328,-0.007165,0.
2370,0,0.0126785,0.328,-0.007928,0.
2371,0,0.0166998,0.328,-0.008441,0.
2372,0,0.021,0.328,-0.008771,0.
2373,0,0.0247922,0.328,-0.008981,0.
2374,0,0.0288458,0.328,-0.009021,0.
2375,0,0.0329004,0.328,-0.008929,0.
2376,0,0.0369527,0.328,-0.008768,0.
2377,0,0.0409993,0.328,-0.008518,0.
2378,0,0.0450412,0.328,-0.008196,0.
2379,0,0.0490798,0.328,-0.007829,0.
2380,0,0.0531125,0.328,-0.007403,0.
2381,0,0.0571396,0.328,-0.006922,0.
2382,0,0.0611615,0.328,-0.006397,0.
2383,0,0.0651791,0.328,-0.005837,0.
2384,0,0.0691929,0.328,-0.005253,0.
2385,0,0.0732023,0.328,-0.004646,0.
2386,0,0.0772048,0.328,-0.003995,0.
2387,0,0.0812008,0.328,-0.003306,0.
2388,0,0.0851909,0.328,-0.002582,0.
2389,0,0.0891755,0.328,-0.001826,0.
2390,0,0.00483,0.332,-0.006004,0.
2391,0,0.0087018,0.332,-0.007165,0.
2392,0,0.0126836,0.332,-0.007928,0.
2393,0,0.0167049,0.332,-0.008441,0.
2394,0,0.021,0.332,-0.008771,0.
2395,0,0.0247973,0.332,-0.008981,0.
2396,0,0.0288509,0.332,-0.009021,0.
2397,0,0.0329054,0.332,-0.008929,0.
2398,0,0.0369578,0.332,-0.008768,0.
2399,0,0.0410044,0.332,-0.008518,0.
2400,0,0.0450463,0.332,-0.008196,0.
2401,0,0.0490848,0.332,-0.007829,0.
2402,0,0.0531176,0.332,-0.007403,0.
2403,0,0.0571446,0.332,-0.006922,0.
2404,0,0.0611666,0.332,-0.006397,0.
2405,0,0.0651841,0.332,-0.005837,0.
2406,0,0.0691979,0.332,-0.005253,0.
2407,0,0.0732073,0.332,-0.004645,0.
2408,0,0.0772099,0.332,-0.003995,0.
2409,0,0.0812059,0.332,-0.003306,0.
2410,0,0.085196,0.332,-0.002582,0.
2411,0,0.0891806,0.332,-0.001826,0.
2412,0,0.004835,0.336,-0.006004,0.
2413,0,0.0087069,0.336,-0.007165,0.
2414,0,0.0126887,0.336,-0.007928,0.
2415,0,0.01671,0.336,-0.008441,0.
2416,0,0.021,0.336,-0.008771,0.
2417,0,0.0248023,0.336,-0.008981,0.
2418,0,0.028856,0.336,-0.009021,0.
2419,0,0.0329105,0.336,-0.008929,0.
2420,0,0.0369629,0.336,-0.008768,0.
2421,0,0.0410094,0.336,-0.008518,0.
2422,0,0.0450513,0.336,-0.008196,0.
2423,0,0.0490899,0.336,-0.007829,0.
2424,0,0.0531227,0.336,-0.007402,0.
2425,0,0.0571497,0.336,-0.006922,0.
2426,0,0.0611717,0.336,-0.006397,0.
2427,0,0.0651892,0.336,-0.005837,0.
2428,0,0.069203,0.336,-0.005253,0.
2429,0,0.0732124,0.336,-0.004645,0.
2430,0,0.0772149,0.336,-0.003995,0.
2431,0,0.081211,0.336,-0.003306,0.
2432,0,0.085201,0.336,-0.002581,0.
2433,0,0.0891857,0.336,-0.001826,0.
2434,0,0.0048401,0.34,-0.006004,0.
2435,0,0.0087119,0.34,-0.007165,0.
2436,0,0.0126937,0.34,-0.007928,0.
2437,0,0.0167151,0.34,-0.008441,0.
2438,0,0.021,0.34,-0.008771,0.
2439,0,0.0248074,0.34,-0.008981,0.
2440,0,0.028861,0.34,-0.009021,0.
2441,0,0.0329156,0.34,-0.008929,0.
2442,0,0.0369679,0.34,-0.008768,0.
2443,0,0.0410145,0.34,-0.008518,0.
2444,0,0.0450564,0.34,-0.008196,0.
2445,0,0.049095,0.34,-0.007829,0.
2446,0,0.0531278,0.34,-0.007402,0.
2447,0,0.0571548,0.34,-0.006922,0.
2448,0,0.0611767,0.34,-0.006396,0.
2449,0,0.0651943,0.34,-0.005837,0.
2450,0,0.0692081,0.34,-0.005253,0.
2451,0,0.0732175,0.34,-0.004645,0.
2452,0,0.07722,0.34,-0.003995,0.
2453,0,0.081216,0.34,-0.003306,0.
2454,0,0.0852061,0.34,-0.002581,0.
2455,0,0.0891907,0.34,-0.001826,0.
2456,0,0.0048452,0.344,-0.006004,0.
2457,0,0.008717,0.344,-0.007165,0.
2458,0,0.0126988,0.344,-0.007928,0.
2459,0,0.0167201,0.344,-0.008441,0.
2460,0,0.021,0.344,-0.008771,0.
2461,0,0.0248125,0.344,-0.008981,0.
2462,0,0.0288661,0.344,-0.009021,0.
2463,0,0.0329206,0.344,-0.008928,0.
2464,0,0.036973,0.344,-0.008768,0.
2465,0,0.0410196,0.344,-0.008518,0.
2466,0,0.0450615,0.344,-0.008196,0.
2467,0,0.0491,0.344,-0.007829,0.
2468,0,0.0531328,0.344,-0.007402,0.
2469,0,0.0571599,0.344,-0.006922,0.
2470,0,0.0611818,0.344,-0.006396,0.
2471,0,0.0651994,0.344,-0.005837,0.
2472,0,0.0692131,0.344,-0.005253,0.
2473,0,0.0732226,0.344,-0.004645,0.
2474,0,0.0772251,0.344,-0.003995,0.
2475,0,0.0812211,0.344,-0.003306,0.
2476,0,0.0852112,0.344,-0.002581,0.
2477,0,0.0891958,0.344,-0.001826,0.
2478,0,0.0048502,0.348,-0.006004,0.
2479,0,0.0087221,0.348,-0.007165,0.
2480,0,0.0127039,0.348,-0.007928,0.
2481,0,0.0167252,0.348,-0.008441,0.
2482,0,0.021,0.348,-0.008771,0.
2483,0,0.0248175,0.348,-0.00898,0.
2484,0,0.0288712,0.348,-0.009021,0.
2485,0,0.0329257,0.348,-0.008928,0.
2486,0,0.0369781,0.348,-0.008768,0.
2487,0,0.0410246,0.348,-0.008518,0.
2488,0,0.0450665,0.348,-0.008196,0.
2489,0,0.0491051,0.348,-0.007829,0.
2490,0,0.0531379,0.348,-0.007402,0.
2491,0,0.0571649,0.348,-0.006922,0.
2492,0,0.0611869,0.348,-0.006396,0.
2493,0,0.0652044,0.348,-0.005837,0.
2494,0,0.0692182,0.348,-0.005253,0.
2495,0,0.0732276,0.348,-0.004645,0.
2496,0,0.0772301,0.348,-0.003995,0.
2497,0,0.0812262,0.348,-0.003306,0.
2498,0,0.0852162,0.348,-0.002581,0.
2499,0,0.0892009,0.348,-0.001826,0.
2500,0,0.0048553,0.352,-0.006004,0.
2501,0,0.0087271,0.352,-0.007165,0.
2502,0,0.0127089,0.352,-0.007928,0.
2503,0,0.0167303,0.352,-0.008441,0.
2504,0,0.021,0.352,-0.008771,0.
2505,0,0.0248226,0.352,-0.00898,0.
2506,0,0.0288762,0.352,-0.009021,0.
2507,0,0.0329308,0.352,-0.008928,0.
2508,0,0.0369831,0.352,-0.008768,0.
2509,0,0.0410297,0.352,-0.008518,0.
2510,0,0.0450716,0.352,-0.008196,0.
2511,0,0.0491102,0.352,-0.007828,0.
2523,0,0.0927547,0.18,0.0010324,0.
2524,0,0.090943,0.18,0.0015475,0.
2525,0,0.0884713,0.18,0.0020251,0.
2526,0,0.0863726,0.18,0.0024194,0.
2527,0,0.0836566,0.18,0.0029157,0.
2528,0,0.0817435,0.18,0.0032563,0.
2529,0,0.0768878,0.18,0.0040957,0.
2530,0,0.0722288,0.18,0.0048461,0.
2531,0,0.053143,0.352,-0.007402,0.
2532,0,0.066,0.18,0.0058402,0.
2533,0,0.0626032,0.18,0.0062427,0.
2534,0,0.0589591,0.18,0.0067309,0.
2535,0,0.0538281,0.18,0.0073374,0.
2536,0,0.0484017,0.18,0.0079219,0.
2537,0,0.05717,0.352,-0.006921,0.
2538,0,0.0406055,0.18,0.0085275,0.
2539,0,0.0321594,0.18,0.008955,0.
2540,0,0.0274985,0.18,0.0090312,0.
2541,0,0.0237366,0.18,0.0089197,0.
2542,0,0.021,0.18,0.0087705,0.
2543,0,0.061192,0.352,-0.006396,0.
2544,0,0.0169356,0.18,0.0084825,0.
2545,0,0.0147235,0.18,0.0082023,0.
2546,0,0.010165,0.18,0.0074072,0.
2547,0,0.0060064,0.18,0.0063118,0.
2548,0,0.0035666,0.18,0.0053819,0.
2549,0,0.0652095,0.352,-0.005837,0.
2550,0,0.0010386,0.18,0.0042721,0.
2551,0,0.,0.585,0.,0.
2552,0,0.,0.57,0.,0.
2553,0,0.0060232,0.18,-0.006335,0.
2554,0,0.,0.555,0.,0.
2555,0,0.0692233,0.352,-0.005253,0.
2556,0,0.0112559,0.18,-0.007624,0.
2557,0,0.,0.54,0.,0.
2559,0,0.0261895,0.18,-0.009011,0.
2560,0,0.0298833,0.18,-0.009013,0.
2561,0,0.0732327,0.352,-0.004645,0.
2562,0,0.,0.525,0.,0.
2563,0,0.,0.51,0.,0.
2564,0,0.0463609,0.18,-0.008106,0.
2565,0,0.0507418,0.18,-0.007679,0.
2566,0,0.,0.495,0.,0.
2567,0,0.0772352,0.352,-0.003995,0.
2568,0,0.,0.48,0.,0.
2569,0,0.066,0.18,-0.00584,0.
2571,0,0.,0.465,0.,0.
2572,0,0.078357,0.18,-0.003846,0.
2573,0,0.0812312,0.352,-0.003306,0.
2574,0,0.0828786,0.18,-0.003054,0.
2575,0,0.,0.45,0.,0.
2576,0,0.,0.435,0.,0.
2577,0,0.0902988,0.18,-0.001674,0.
2578,0,0.,0.42,0.,0.
2579,0,0.0852213,0.352,-0.002581,0.
2585,0,0.0892059,0.352,-0.001826,0.
2591,0,0.0048604,0.356,-0.006004,0.
2621,0,0.0087322,0.356,-0.007165,0.
2627,0,0.012714,0.356,-0.007928,0.
2632,0,0.0927547,0.24,0.0010324,0.
2633,0,0.0167353,0.356,-0.008441,0.
2634,0,0.090943,0.24,0.0015475,0.
2635,0,0.0884713,0.24,0.0020251,0.
2636,0,0.0863726,0.24,0.0024194,0.
2637,0,0.0836566,0.24,0.0029157,0.
2638,0,0.0817435,0.24,0.0032563,0.
2639,0,0.021,0.356,-0.008771,0.
2640,0,0.0768878,0.24,0.0040957,0.
2641,0,0.0722288,0.24,0.0048461,0.
2642,0,0.066,0.24,0.0058402,0.
2643,0,0.0626032,0.24,0.0062427,0.
2644,0,0.0589591,0.24,0.0067309,0.
2645,0,0.0248277,0.356,-0.00898,0.
2646,0,0.0538281,0.24,0.0073374,0.
2647,0,0.0484017,0.24,0.0079219,0.
2648,0,0.0406055,0.24,0.0085275,0.
2649,0,0.0321594,0.24,0.008955,0.
2650,0,0.0274985,0.24,0.0090312,0.
2651,0,0.0288813,0.356,-0.00902,0.
2652,0,0.0237366,0.24,0.0089197,0.
2653,0,0.021,0.24,0.0087705,0.
2654,0,0.0169356,0.24,0.0084825,0.
2655,0,0.0147235,0.24,0.0082023,0.
2656,0,0.010165,0.24,0.0074072,0.
2657,0,0.0329359,0.356,-0.008928,0.
2658,0,0.0060064,0.24,0.0063118,0.
2659,0,0.0035666,0.24,0.0053819,0.
2660,0,0.0010386,0.24,0.0042721,0.
2662,0,0.,0.405,0.,0.
2663,0,0.0369882,0.356,-0.008768,0.
2664,0,0.0060232,0.24,-0.006335,0.
2665,0,0.,0.39,0.,0.
2666,0,0.0112559,0.24,-0.007624,0.
2667,0,0.,0.375,0.,0.
2668,0,0.,0.36,0.,0.
2669,0,0.0410348,0.356,-0.008518,0.
2670,0,0.0261895,0.24,-0.009011,0.
2671,0,0.0298833,0.24,-0.009013,0.
2673,0,0.,0.345,0.,0.
2674,0,0.0463609,0.24,-0.008106,0.
2675,0,0.0450767,0.356,-0.008196,0.
2676,0,0.0507418,0.24,-0.007679,0.
2677,0,0.,0.33,0.,0.
2678,0,0.,0.315,0.,0.
2680,0,0.096,0.6,0.,0.
2681,0,0.0491153,0.356,-0.007828,0.
2682,0,0.096,0.585,0.,0.
2683,0,0.078357,0.24,-0.003846,0.
2684,0,0.0828786,0.24,-0.003054,0.
2685,0,0.096,0.57,0.,0.
2686,0,0.096,0.555,0.,0.
2687,0,0.0902988,0.24,-0.001674,0.
2688,0,0.096,0.54,0.,0.
2711,0,0.053148,0.356,-0.007402,0.
2717,0,0.0571751,0.356,-0.006921,0.
2723,0,0.061197,0.356,-0.006396,0.
2729,0,0.0652146,0.356,-0.005837,0.
2735,0,0.0692283,0.356,-0.005253,0.
2741,0,0.0732378,0.356,-0.004645,0.
2743,0,0.0935,0.3,0.0010408,0.
2744,0,0.090943,0.3,0.0015475,0.
2745,0,0.0884713,0.3,0.0020251,0.
2746,0,0.0863726,0.3,0.0024194,0.
2747,0,0.0772403,0.356,-0.003995,0.
2748,0,0.0836566,0.3,0.0029157,0.
2749,0,0.0817435,0.3,0.0032563,0.
2750,0,0.0768878,0.3,0.0040957,0.
2751,0,0.0722288,0.3,0.0048461,0.
2752,0,0.066,0.3,0.0058402,0.
2753,0,0.0812363,0.356,-0.003306,0.
2754,0,0.0626032,0.3,0.0062427,0.
2755,0,0.0589591,0.3,0.0067309,0.
2756,0,0.0538281,0.3,0.0073374,0.
2757,0,0.0484017,0.3,0.0079219,0.
2758,0,0.0406055,0.3,0.0085275,0.
2759,0,0.0852264,0.356,-0.002581,0.
2760,0,0.0321594,0.3,0.008955,0.
2761,0,0.0274985,0.3,0.0090312,0.
2762,0,0.0237366,0.3,0.0089197,0.
2763,0,0.021,0.3,0.0087705,0.
2764,0,0.0169356,0.3,0.0084825,0.
2765,0,0.089211,0.356,-0.001826,0.
2766,0,0.0147235,0.3,0.0082023,0.
2767,0,0.010165,0.3,0.0074072,0.
2768,0,0.0060064,0.3,0.0063118,0.
2769,0,0.0035666,0.3,0.0053819,0.
2770,0,0.0010386,0.3,0.0042721,0.
2771,0,0.0048654,0.36,-0.006004,0.
2773,0,0.003876,0.3,-0.005501,0.
2774,0,0.0060232,0.3,-0.006335,0.
2775,0,0.096,0.525,0.,0.
2776,0,0.0112559,0.3,-0.007624,0.
2777,0,0.096,0.51,0.,0.
2778,0,0.096,0.495,0.,0.
2779,0,0.0261895,0.3,-0.009011,0.
2780,0,0.0298833,0.3,-0.009013,0.
2781,0,0.0358947,0.3,-0.008827,0.
2782,0,0.096,0.48,0.,0.
2783,0,0.0463609,0.3,-0.008106,0.
2784,0,0.0507418,0.3,-0.007679,0.
2786,0,0.096,0.465,0.,0.
2787,0,0.096,0.45,0.,0.
2788,0,0.096,0.435,0.,0.
2789,0,0.096,0.42,0.,0.
2790,0,0.078357,0.3,-0.003846,0.
2791,0,0.0828786,0.3,-0.003054,0.
2793,0,0.096,0.405,0.,0.
2794,0,0.0902988,0.3,-0.001674,0.
2795,0,0.096,0.39,0.,0.
2801,0,0.0087373,0.36,-0.007165,0.
2807,0,0.0127191,0.36,-0.007928,0.
2813,0,0.0167404,0.36,-0.008441,0.
2819,0,0.021,0.36,-0.008771,0.
2825,0,0.0248327,0.36,-0.00898,0.
2831,0,0.0288864,0.36,-0.00902,0.
2837,0,0.0329409,0.36,-0.008928,0.
2843,0,0.0369933,0.36,-0.008768,0.
2849,0,0.0410399,0.36,-0.008518,0.
2853,0,0.0935,0.36,0.0010408,0.
2854,0,0.090943,0.36,0.0015475,0.
2855,0,0.0450818,0.36,-0.008196,0.
2856,0,0.0884713,0.36,0.0020251,0.
2857,0,0.0863726,0.36,0.0024194,0.
2858,0,0.0836566,0.36,0.0029157,0.
2859,0,0.0817435,0.36,0.0032563,0.
2860,0,0.0768878,0.36,0.0040957,0.
2861,0,0.0491203,0.36,-0.007828,0.
2862,0,0.0722288,0.36,0.0048461,0.
2863,0,0.066,0.36,0.0058402,0.
2864,0,0.0626032,0.36,0.0062427,0.
2865,0,0.0589591,0.36,0.0067309,0.
2866,0,0.0538281,0.36,0.0073374,0.
2867,0,0.0484017,0.36,0.0079219,0.
2868,0,0.0406055,0.36,0.0085275,0.
2869,0,0.0321594,0.36,0.008955,0.
2870,0,0.0274985,0.36,0.0090312,0.
2871,0,0.0237366,0.36,0.0089197,0.
2872,0,0.021,0.36,0.0087705,0.
2873,0,0.0169356,0.36,0.0084825,0.
2874,0,0.0147235,0.36,0.0082023,0.
2875,0,0.010165,0.36,0.0074072,0.
2876,0,0.0060064,0.36,0.0063118,0.
2877,0,0.0035666,0.36,0.0053819,0.
2878,0,0.0011907,0.36,0.0042738,0.
2879,0,0.096,0.375,0.,0.
2880,0,0.003876,0.36,-0.005501,0.
2881,0,0.0060232,0.36,-0.006335,0.
2882,0,0.096,0.36,0.,0.
